,athlete_id,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,start_latitude,start_longitude,achievement_count,kudos_count,athlete_count,map,trainer,visibility,upload_id_str,average_speed,max_speed,device_watts,has_heartrate,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,average_temp,average_heartrate,max_heartrate,average_cadence
29,18764561,Entrenamiento vespertino,23662.6,4586,6961,304.0,Ride,10.0,1124403553,9765D2C8-CC44-41DF-9C88-F699F0F246A1,1229147698,2017-08-09T01:15:36Z,2017-08-08T20:15:36Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.618392, -100.45256]","[20.593401, -100.40853]",20.618392,-100.45256,3,0,1,"{'id': 'a1124403553', 'summary_polyline': '}_z|BnsbdR{A]vHkFb@aD{BuI`GN\\{BnDuk@kBaY~l@iNhLqIpVs^PkQ|GsI?gTnH]bFtCxUaB{As\\d@}EfDyDaEmO`GmC^aDrCkCiAcAo@qHgJdBaBm_@_JcVSiOmCcJTcXoEwGaI_[fDom@pVmUuYue@rGtAPaB_DcIzO}BiOxA`OkA_A[vDeAfFiKToJfDgGXeEsFiId@qDeCoPnDeTvB}ArMbFdIuCj@hHdGfBUnG|E~VsHfZnFhVzAza@jJlaAqDl`@vShx@bQzZmS|O}l@~TEhIiIvDOpB', 'resource_state': 2}",False,everyone,1229147698,5.16,15.4,False,False,False,1967.2,1802.9,0,0,-1.0,-1.0,-1.0,-1.0
30,18764561,Entrenamiento matutino,9079.2,1244,1244,32.0,Ride,10.0,1073564395,830E6023-B931-41EF-BFCB-BAB4FE667A38,1177483443,2017-07-08T14:53:15Z,2017-07-08T09:53:15Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.668515, -100.2735]","[20.668762, -100.273497]",20.668515,-100.2735,1,0,1,"{'id': 'a1073564395', 'summary_polyline': 'eyc}Bjt_cR~\\uFxQ_Kn`@ap@pImKzG}Dl_B`ByhA}CwWd@aGfDoJtLgWvd@}KxLuPhHkn@lJrSmB', 'resource_state': 2}",False,everyone,1177483443,7.298,12.3,False,False,False,1918.6,1897.5,0,0,-1.0,-1.0,-1.0,-1.0
31,18764561,Entrenamiento matutino,26394.4,4882,5666,326.8,Ride,10.0,1041362242,A2F4F4EB-8498-4170-9E1F-871FEE18C1FD,1144640836,2017-06-17T15:43:51Z,2017-06-17T10:43:51Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.618121, -100.452691]","[20.618353, -100.452314]",20.618121,-100.452691,1,0,1,"{'id': 'a1041362242', 'summary_polyline': 'g~y|BjtbdRj@~@mAhC}W|_@ytAxdA}dAnr@S|Cpp@naCoxAfOun@vCgC~AoFpRr@`JnJb]jInLk@}ArHpPPtDwGuAwSgY}QeI}HkMaJeHeTgFiTbC_Is@sQ}Qg^_KoJsM^_NtYiS`Mya@pC_Er]{Odl@wPraA}k@bUeKfZw\\dScl@~UqT`EaUvDuJfbAqY~k@kKZfH|F|KlOuGxFpJoIlHjBm@', 'resource_state': 2}",False,everyone,1144640836,5.406,14.1,False,False,False,1928.9,1803.5,0,0,-1.0,-1.0,-1.0,-1.0
32,18764561,Entrenamiento vespertino,42165.3,7309,8315,552.7,Ride,10.0,1038828961,3D922BDC-95DE-405B-9DC9-21ABB8C54590,1142031630,2017-06-16T01:22:55Z,2017-06-15T20:22:55Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.617154, -100.450225]","[20.618267, -100.452311]",20.617154,-100.450225,3,0,1,"{'id': 'a1038828961', 'summary_polyline': 'exy|B|dbdRyBsHhG?bEqm@mBwYhl@sNdLwHtW_`@BgQjHmJIeSrHk@bFdDzUmBeAib@jDyFgH}WbAgH_Bsc@qJaXJmL_DiKz@iJ_@yLuEuGwHwYxDsn@xcA}bAjBnAzAfYw@\\rDnA`IgArAfFlYgEcBePhJItIhUi@_GlXi@pl@iOpNuHrMdi@u@dLpBlA`LwL|Hgl@lYgZ{Di[zC{OpCmBnDZhIjRbDbAhDu@x]ax@zZ{XyZ~Xy^`w@{GY_FsNkCgCcDOiDfCwEbS|C~PMzFaV`YyI~k@sKrLw@eCnAuGuEuRam@lO}SpCmWlIyc@r@uThDvC`a@mDv_@zR|t@jQr\\_WrQifAl_@}NhWcC`[o]lHr@jEzCrBbAtIp@~j@qTn\\cL~IsT~Gu[~BkJbDpL`MbA|HcE~n@mDO_EhCtFhJgIjH~Ba@', 'resource_state': 2}",False,everyone,1142031630,5.769,19.4,False,False,False,2167.3,1802.5,0,0,-1.0,-1.0,-1.0,-1.0
33,18764561,Entrenamiento vespertino,36874.6,6224,9958,428.8,Ride,10.0,1035632066,60B7F323-64EA-48E8-A4DC-06A060D8AA9B,1138751630,2017-06-14T01:11:01Z,2017-06-13T20:11:01Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.619076, -100.452417]","[20.590289, -100.376391]",20.619076,-100.452417,2,0,1,"{'id': 'a1035632066', 'summary_polyline': 'edz|BrrbdR`JyF^oDyBiIhGJ`Ewn@oBuY~m@gNrMuKjIuOlJ_LCiPtH_KQiSzGe@pF|CdV_AaAqc@lDqFcE_O|F}Bf@qDzCkCqA{@{@iH}IhB{Aka@iJaVAeNyCwJZ{WqEqGsHqXxDak@s@yJgAe@SeHaL}Dd@oLkEgOe@iMjBeO|GmRtAgYgUcl@cFe[uLyQ}CsJaBoO`B}Qu@wP_DgGw_@i\\qBsDeBqOsEgHmYeNuMkLoNiC}OmU_BiS`Gca@`@oQm@w@s@f@p@xQqDnSxDoT^}PgAY`@fReE~UdEgUb@sQm@q@o@t@z@pFCsCYo@TdQsFf`@xAxRhO|TjPtDfLnKlZrNhEtHjDpSra@|]fCjFr@zQ}ArRdBhNpCrItMxT|EzZvPh_@vB`JqArXqH`TsAnQXjInC|JvGtLz@nG|BfADhPbGaCt`Ak_A|@jArIxgA]cDgSD', 'resource_state': 2}",False,everyone,1138751630,5.925,11.9,False,False,False,1894.0,1802.9,0,0,-1.0,-1.0,-1.0,-1.0
34,18764561,Entrenamiento vespertino,17203.3,3401,4628,279.4,Ride,10.0,1024659946,93851219-28BB-4DCF-A0F6-CB6200EFC75D,1127591242,2017-06-07T01:39:48Z,2017-06-06T20:39:48Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.593468, -100.40826]","[20.59343, -100.40851]",20.593468,-100.40826,4,0,3,"{'id': 'a1024659946', 'summary_polyline': 'cdu|Br~ycRvAs@wAm@eAgHsIhB{As`@cJqV?sKyC}LZcX_FyHyHi[`BmKvAa`@`VcUqYye@lGzAr@_AuDwEGoCpOuBwNjAnNeAs@YjFyDeE{FjJ_YLoO}BiQlDuS|BmA~MzEtHuCt@hA[zEfGlBOvGvEjWqHtYzB~IGvKhCdHbMb{AgDfa@hTzx@dPtXoS`Qwl@hTA~HsIbEShB', 'resource_state': 2}",False,everyone,1127591242,5.058,13.9,False,False,False,1967.2,1814.7,1,0,-1.0,-1.0,-1.0,-1.0
35,18764561,Entrenamiento matutino,75430.6,9358,9727,540.7,Ride,10.0,1021006936,A456A388-1583-4843-929A-D739D3BFCB89,1123853912,2017-06-04T13:02:29Z,2017-06-04T08:02:29Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.618898, -100.452476]","[20.618904, -100.45242]",20.618898,-100.452476,18,0,1,"{'id': 'a1021006936', 'summary_polyline': 'acz|B~rbdR~HwFuAyNbGHbE{o@kBqXzl@gNdMoJ~Uy]FeQnHuJU_Sxf@@Cme@oFuJxB}YwAqb@aKgYLuLgD}J^aXqOgb@tC}u@aBiIuKmDVoMyEqPG{OxJi\\zAuZ}Uom@qDwWiRi_@[en@iCiKeb@q_@cK_]mi@o\\aNmCgPkVy@yUlG{o@gG{@cD}L_H}pBvAyd@u^{hA}bB}BeRdR_c@rq@sOfHep@nK~~@eQxd@or@`T_Tj`BzA{aB{BcSrRab@fq@gPtH}o@~Jzm@sHtP{G|d@_s@`TgSx_BfBuaBkCwTtTw`@ho@oOfHmp@pKlm@kH`QcHxf@iu@vRcQv_BtC`^pfAsAdf@`HxoB~ClMhFnDoFhn@p@`S`QpWpNrCxi@z\\hK`^xb@d`@lBtw@~Q`_@lEjY~Txk@sApZyJ|[FjRvRle@`@pXsDrd@nOlb@u@xZvDhJCdLvJhWr@ra@aQ`YwBtZ_^xHdHhSp@bk@}\\nd@au@dSdBtWoDdl@kF~BvAfN_IzF', 'resource_state': 2}",False,everyone,1123853912,8.061,12.9,False,False,False,1918.5,1802.5,5,0,-1.0,-1.0,-1.0,-1.0
36,18764561,Entrenamiento vespertino,27669.8,4179,6354,319.4,Ride,10.0,1016992802,45DBF3B1-5053-4096-B57A-8AA02EA65399,1119715195,2017-06-02T01:51:51Z,2017-06-01T20:51:51Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.595637, -100.406156]","[20.593542, -100.408521]",20.595637,-100.406156,5,0,1,"{'id': 'a1016992802', 'summary_polyline': 'uqu|BnqycR{Aaa@_JuSXsKgDsKbAaLc@}JiEiG_IeYvDqi@q@sLcAS_@oHsKsD^kM}E_PIsP~Js]~@y[uScg@gF}[aMgSgDeK_BeLrAsNO}SiB{Fwb@i`@eBwDyAiN{EuHcI}F{NgF_NsLcOyC{OwUqAgSvFga@f@yPeAo@ZdRuFha@rAzSnOhUnO|ChMbLpXbMxFvItDtSfI|J~VlR`DpHRrUuAzLvAzLrChJvMjTbFd[bT~h@kAtZqJf\\?~QbDfM|F`K|@dHhCfBr@tWyDvf@bFzSlHtM`@xIsA~NdDfIB|L`KbYn@pa@kBfIThNpFhLlD_DsDiOpFgBdBcF', 'resource_state': 2}",False,everyone,1119715195,6.621,13.5,False,False,False,1894.0,1811.9,4,0,-1.0,-1.0,-1.0,-1.0
37,18764561,Entrenamiento vespertino,19692.6,3379,5367,276.1,Ride,10.0,1013787569,8A13EA71-0DC6-4A4A-BA17-DD35F085F3A1,1116418057,2017-05-31T01:46:59Z,2017-05-30T20:46:59Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.593778, -100.406271]","[20.593418, -100.40845]",20.593778,-100.406271,1,1,1,"{'id': 'a1013787569', 'summary_polyline': 'afu|BfrycRiJjBoAs`@{J_XPcLcDkKh@cWsEgHoBcHh@[qBsBcCwKjAePw@AgBnLqIuAiDtAgJkDdJmW}AmBOkLCvFcSpGoLrJu\\fe@cJlTeWd@|Vqt@xMyCfJqGzDLbCaOsByJ~GpBxCmEs@sPwJgBgBgCrFsSQeJ|@_AaA|A@dJoGdSfCdEpJlA~@fKaCpG}EuBeBh@lBhLiCzP|CdCpEhLkCmDpOyOvQqHdY}EcDzm@fEnQ~HpNj@bKsAvMdDrIUfKpCnK~DjFjA`Hr@r_@iB~J\\|PzEnIpD}C{DqNtFeCd@eD~AiA', 'resource_state': 2}",False,everyone,1116418057,5.828,15.2,False,False,False,1960.0,1811.9,0,0,-1.0,-1.0,-1.0,-1.0
38,18764561,Entrenamiento vespertino,29069.6,5256,7879,384.7,Ride,10.0,1002862745,CDDB6CB5-815D-4CF8-BDD4-1665F77E1DC9,1105172282,2017-05-24T01:44:34Z,2017-05-23T20:44:34Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.593375, -100.408485]","[20.593403, -100.408493]",20.593375,-100.408485,2,0,1,"{'id': 'a1002862745', 'summary_polyline': 'qcu|B``zcRbAqA{AqA{@sG{IlBsAy_@{JkXFgMyCoJZ{WsEoH_IqYzDyn@xdA{bAjAhAfBxXy@t@pDbAzH_AfA~EvYiEeBaPxJAhG~PAoBZ~@O}@bBc@bUQvl@wN`OgIrMdi@cAlKzBdBnLiMvHsk@lYeZ_EwYfD}QhC{A`DRrHzQlDvArDm@~]_x@b[aYqZjX{^dw@mDp@oCoAkE}MgCgCwDGuCvB}ExRbDbRUpFgUbWgJ`m@qKdMy@kCdAyHsEwQor@nQkNrAkWpIsb@x@_VbDtC`a@mDr]jSnx@fKtSoUxHpAtO}g@zQJvImIbEM`B', 'resource_state': 2}",False,everyone,1105172282,5.531,18.7,False,False,False,2167.3,1814.6,0,0,-1.0,-1.0,-1.0,-1.0
39,18764561,Entrenamiento nocturno,9840.7,1570,2763,10.5,Ride,10.0,894210695,C027F136-C5AA-4143-B67E-4390B39D13F0,992687183,2017-03-10T05:15:31Z,2017-03-09T23:15:31Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.585711, -100.397764]","[20.618261, -100.452285]",20.585711,-100.397764,0,0,1,"{'id': 'a894210695', 'summary_polyline': 'uss|B`}wcRsAjBhFrUa@fAqeAr_@wNnXwBvYm]rI|@zCnCdBfAxI~@dj@kVj_@oMhJnEl^gF{]ay@pNnLbMjAzHkG|{@eArFa@}AwGfErA|@h@uA', 'resource_state': 2}",False,everyone,992687183,6.268,10.9,False,False,False,1821.5,1802.5,0,0,-1.0,-1.0,-1.0,-1.0
40,18764561,Entrenamiento matutino,5843.3,1130,1237,13.3,Ride,10.0,893395826,70DA3053-72D1-4FB1-9EA9-71EDF1F1B395,991827505,2017-03-09T14:29:50Z,2017-03-09T08:29:50Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.618346, -100.452406]","[20.605294, -100.411077]",20.618346,-100.452406,0,0,1,"{'id': 'a893395826', 'summary_polyline': 's_z|BprbdRsBBxHwEn@sDaCuIfGVb@{DhD{j@qBmX`^eH`SaHjJ{IpSi[e@kk@cCkNwDg@g@ef@o@{BmAP', 'resource_state': 2}",False,everyone,991827505,5.171,9.9,False,False,False,1817.2,1802.9,0,0,-1.0,-1.0,-1.0,-1.0
41,18764561,Entrenamiento vespertino,2248.9,648,671,13.5,Ride,10.0,835586189,25605492-1064-41D7-B08B-82B69527243B,925225853,2017-01-18T00:26:34Z,2017-01-17T18:26:34Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.60544, -100.411208]","[20.600902, -100.395402]",20.60544,-100.411208,0,0,1,"{'id': 'a835586189', 'summary_polyline': '_ow|B`qzcRtBsCuCyIlJgLx@eZeA}]lDsE~DU{@mEvGx@', 'resource_state': 2}",False,everyone,925225853,3.471,7.8,False,False,False,1828.3,1813.9,0,0,-1.0,-1.0,-1.0,-1.0
42,18764561,Entrenamiento vespertino,22685.4,4088,5271,139.3,Ride,10.0,809145174,45A1C927-7D48-4ABC-A086-AD4AD084C9D4,896374983,2016-12-23T02:39:36Z,2016-12-22T20:39:36Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.593321, -100.408595]","[20.593394, -100.408503]",20.593321,-100.408595,2,0,1,"{'id': 'a809145174', 'summary_polyline': 'gcu|Bv`zcRlJeGDuBpE}FfFzTxScIsBuLfLiCr@vDbL|HvDbJzH`g@bBpC`ItAdO}AxG`Ttv@jDbRne@vGvf@fIi@zArEfIwLtM{H`JyC`PPl@r]_Fhc@oFz@GbGgItD_BeIkR_MaGc]bKaNrP_J|KgBnKf@hByPpPu]pSsAfHsD|HcM{AoKz@yBnCYfH~G|@{BsK_EmDtByQeQwFsN_Ht@kAkCwdAtOoEaBqMz@wKvLqDvA_cAbCcFvCuMDyF{DeHea@u^|OwCoBaQzAf@eTwE{TsHrJoHtCA`B', 'resource_state': 2}",False,everyone,896374983,5.549,14.5,False,False,False,1907.2,1804.0,0,0,-1.0,-1.0,-1.0,-1.0
43,18764561,Entrenamiento vespertino,18594.1,3035,3761,85.9,Ride,10.0,808366114,DF11E7CC-0F7C-4BA4-8019-E17D36FCB9FA,895486396,2016-12-22T02:52:35Z,2016-12-21T20:52:35Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.600845, -100.395407]","[20.600894, -100.395417]",20.600845,-100.395407,2,0,1,"{'id': 'a808366114', 'summary_polyline': 'grv|BhnwcRGwA`PuBsAmE^qWuE_HyHyYjD}n@rdA_cA`BbB|AtY{@HxD|@zH{@|@`FfZaEyBiPfJY~InVnCbRaBuQiJa[}BaT|BuHaDgHbTcEp@~@~@aDeTbCiCzC|ClH_CtJxBjS~IfZfBhQ_d@x@yLbAuFbC|Cp_@yDl^rSpw@zPb\\gVxPiaAx\\{B{a@mIuT[kEoR\\L}H', 'resource_state': 2}",False,everyone,895486396,6.127,15.7,False,False,False,1872.1,1816.0,1,0,-1.0,-1.0,-1.0,-1.0
44,18764561,Entrenamiento vespertino,32289.1,4870,5847,109.1,Ride,10.0,797418304,7D9F20A6-3921-40B1-87DC-65471553B6CB,883140834,2016-12-09T02:37:15Z,2016-12-08T20:37:15Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.593238, -100.407619]","[20.593406, -100.408546]",20.593238,-100.407619,3,0,1,"{'id': 'a797418304', 'summary_polyline': 'ubu|BrzycRm@tDpAuAwCoIgIxB{Bcd@kIsSMmNwC_KZyWqEsGuH{X~D_j@WoEe@sEeAa@O{G}K}D`@sMoEyMe@wLvAsN|HiTdAmYuU{l@wDmXeMeS{CgJaBoNrAaRkA{S{BaEaWoRaIsJeDqRaFoI{IgG_OkFyNaMgMuBeP{UcAwTpFw^`@yQiAi@b@jReFbZ@vUnQfZhJ|A{J}BmPqXWoRfFc]n@sQq@}@u@~@t@dAAvOqFv]J`NvAvG~O|TxNlCrLxKnOnF~ItGxDjGfElTnIxJfVnQhDvHb@jP{AhQlAnLfDrLdMfSlEfZlUvk@{AjZuJz[JzPfDhNfGhKp@vGpC~B[zL|@`IwDhf@fFxSlHfM\\~JuAtKrDzLWnJ|K~Zl@ha@kBnITtPhFdJxDeD_EmOtFwB\\cD|Aw@', 'resource_state': 2}",False,everyone,883140834,6.63,13.4,False,False,False,1894.0,1811.0,0,0,-1.0,-1.0,-1.0,-1.0
45,18764561,Entrenamiento matutino,2261.5,509,638,0.0,Ride,10.0,796934356,A10B4E52-C677-4244-92D0-401B21B36A28,882630896,2016-12-08T14:46:16Z,2016-12-08T08:46:16Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.601003, -100.39717]","[20.605312, -100.411049]",20.601003,-100.39717,0,0,1,"{'id': 'a796934356', 'summary_polyline': 'gsv|BhywcRHfKtB_@}P`BAbCiANm@~f@~FJgQhNjBlEiAtD', 'resource_state': 2}",False,everyone,882630896,4.443,10.3,False,False,False,1824.0,1814.7,0,0,-1.0,-1.0,-1.0,-1.0
0,18764561,Carrera vespertina,5028.9,1979,2209,48.3,Run,1.0,4027749623,2bf3223b-ee1a-47e1-81d9-2a28dd8d829e-activity.fit,4310921806,2020-09-07T23:35:19Z,2020-09-07T18:35:19Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.616401, -100.448611]","[20.616292, -100.447057]",20.616401,-100.448611,1,1,1,"{'id': 'a4027749623', 'summary_polyline': 'osy|BzzadRUESHEFBx@HZAPIj@ATGV]~EGxAGh@Kl@UbCSv@e@x@_@v@qAfB{@xAgBdCmAhBm@b@k@fAo@xACFSJw@fAu@vAi@r@c@t@Qf@QTk@r@u@p@c@dAMLcAp@qAdAcAt@uAz@k@ZaAjAm@l@UNc@FKFYb@g@d@UHs@LcAn@WTSJk@f@iAt@a@^aAn@sAhAsA|@QHEDOb@URQFU@EBu@l@_BjAKJQJ[XiBtAy@f@_@RONC@MCD?BCF@HANIh@c@p@_@dBuAZ[`CkBj@QdAw@hAs@vAgAn@]DERGjAo@f@c@`@SrDuCb@SVQJML[NOFE^IPIf@e@r@{@PKt@q@^SRGRO`BkArAoAn@_@PQl@kAXSt@cAnAqBl@sA|@{AVYh@{@`A}@b@k@NKd@eAhBcC^s@hA}ApB{Cb@g@L[`@_BPuBHc@LmADqAPcB@a@Ju@ReC?IKWAI?q@TYFYRgCBcALcA', 'resource_state': 2}",False,everyone,4310921806,2.277,5.2,-1,False,False,1842.6,1803.8,0,1,-1.0,-1.0,-1.0,-1.0
1,18764561,Carrera por la mañana,5055.5,2033,2207,48.4,Run,0.0,4015337632,6df8d2e7-ae6d-4ff4-ac03-3624f392c405-activity.fit,4297701376,2020-09-05T13:11:49Z,2020-09-05T08:11:49Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.61659, -100.448376]","[20.616353, -100.447423]",20.61659,-100.448376,1,2,1,"{'id': 'a4015337632', 'summary_polyline': 'sty|BjyadR@AGTDTAFEHCHFj@HZY~BDh@]~BGx@@l@E~@Mp@K~Ac@jBwA~B}@hA_B~Be@v@iAxAc@t@m@d@yAzCYZW\\u@pAw@nAUXcAfBy@~@_@VUXo@dAQP]Xe@j@s@b@w@p@gC`BMR}A|A[Ri@NyAnAOH{@NWLk@f@m@`@aAz@{A|@]\\YPONq@b@SRo@^a@b@EL_@d@w@TkBzAYL_@^WLcAt@uAjA{@h@IHH??BRCz@k@TUjA_AVQ`@]dDyBTSRUVOf@c@|@i@tBiB\\Q`@KZSj@a@N]FGFEZEh@i@j@WfAaAr@a@NOPa@HIJEZCJCt@i@r@eATUbAq@h@W^UdB{AfBkAPUb@{@LOVSPShBoCf@}@|AgCf@k@LIN_@zAyBDYTIJSx@eAv@sA^g@Xi@t@aAp@iAd@g@p@kAf@mALk@FcAXkBB_BB]Ae@T{ADm@@i@Jo@LoA@SHWCm@@}@Hc@R{B?K', 'resource_state': 2}",False,everyone,4297701376,2.487,3.8,-1,False,False,1842.6,1803.9,0,1,-1.0,-1.0,-1.0,-1.0
2,18764561,Carrera por la tarde,4999.5,2141,2314,48.4,Run,1.0,4003060338,c1f916c7-7ffe-4123-ba7f-604bb77b326a-activity.fit,4284971564,2020-09-02T21:37:25Z,2020-09-02T16:37:25Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.616376, -100.448542]","[20.616483, -100.448399]",20.616376,-100.448542,0,2,1,"{'id': 'a4003060338', 'summary_polyline': 'isy|BlzadRUe@ACUBBb@O`@RbACdAOv@At@QnAA^Gf@GtB[rB?d@Ed@Qr@KZk@dAqBtC{@xAc@f@gBdCc@t@ANi@PWXcA`CUTi@x@s@x@Wf@WXe@dAk@t@Ub@e@h@a@\\s@pAMLu@h@g@f@mBzAyAv@y@n@cAtAaAf@o@TONGVYZm@ZuBbB_@Va@Na@^]`@[P]Ja@RgBpAo@`@}AlAe@h@m@\\e@d@mAv@o@h@WL_@XWViAt@u@r@YERCNIZWJS~AgAb@_@xB_Bd@Wl@i@JGf@MhA{@Z[`@Y`@UxAgATKPC`@Wh@_@^a@XKxAkAZORS~@m@\\]Vg@PI^Ix@m@fAmAp@i@VWlAo@|@q@jAgA^Yb@UNQh@eAd@c@xAoB\\o@dBeCZm@Zc@`@c@FUjA{BDIRO?C?F?U\\MRQtAsB|@kA|@qAl@gA`@g@x@mA`@}@JUF]J{AR{AH{A@kAj@sEDsAK]CQGO@M@IXc@FS', 'resource_state': 2}",False,everyone,4284971564,2.161,7.3,-1,False,False,1842.6,1803.9,0,2,-1.0,-1.0,-1.0,-1.0
3,18764561,Vuelta ciclística vespertina,14891.7,2921,6453,78.8,Ride,10.0,3993858410,e01de738-f778-43f7-9a4b-d49f678bcbf2-activity.fit,4275183253,2020-08-31T23:22:23Z,2020-08-31T18:22:23Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.61779, -100.438098]","[20.6063, -100.331345]",20.61779,-100.438098,0,1,3,"{'id': 'a3993858410', 'summary_polyline': 'e|y|Bby_dRIBAHRCGFDA?CIOQq@EEG?[FGG@WjBcA~@m@j@S|A_@HG?CA@X?^KJG@OO_BQgAw@sG]{G@{@C_@_@aC[oCQy@a@cDBC?MEYK}A?s@MyBUuBKyASgAEs@Mc@SwAIsAa@wCYeDKs@e@yBGa@GcAW_B^gAb@OjFcAr@Qd@Ij@EXKC?~@Mx@[zCe@lBc@nEm@|A_@pAOpA[r@Wr@Ml@Gx@UzAWnE}@zBa@fDc@dE{@dEk@nEaA|Ae@`Do@rBg@lBa@vAUvC_@lDu@n@QrDm@hFgAbBWhBe@p@ITD\\Ax@KXFp@ZvAb@^B^ENKDUASGKJ[IoA@gA@KPIBGJcCJW^[^e@dAw@R]HW?Y[oAkCiImA}Ei@oBO{A?m@BWNw@h@gBF{@Cc@[YCO@aA[mIIeAIuBO_BEu@@kA?{CC_AGm@e@qC]sAm@iAm@s@w@gBoA_CSg@Mo@Us@S_@K_@AqABo@d@mC@i@Cu@w@qDaBcEGSCa@Ac@P}@@u@Ls@BYDs@@eANaAA{@@k@MwFKi@Wy@MW}@gAsAqAKSUo@]gBUu@_@aAw@cBSo@[s@_@cA]kBi@cBUiACYGuBBk@l@mEf@aCB_AKqBBu@Hq@^wARyAFs@DcDLyALy@H_AEc@@g@I_@DYCWFOW{@GwALoBA_ADy@CgAK_BGWIEQAa@BqA_@qAWgAa@mBiA]K]?a@INg@NqAA_BBo@@}@CiBG]YeAIi@e@eBOa@U[g@gAo@mBIe@YqGEgCJ{ELeAj@yCADBg@f@qBt@_BTq@l@aAtA}CZgAX_C`@iBLcAFiAL}@HcBFk@FkFR{@AcBGu@Mm@aA}CQgAu@cB]q@Qe@kA_CW{@k@oAGYQa@U_AQe@e@}@u@cAy@aBs@kAY{@o@qA]wB_@oAKo@W}@O_AI_BSaAE_B[mBSsBKc@aBiDm@s@sCoEgAyA}@aBo@cAkAiDe@gBWq@_@yAMiAg@mCESIKCQ@}@Ek@?q@BS?]ZyAReB@_@D]?e@Dc@Aq@PoBKsDJcBFSPSr@[`B]b@WnA]Hk@N[DYKo@WeAK[?Kz@e@nAeAp@_@D[AGMM@OC^h@zALlAf@fBT~@Fn@BD', 'resource_state': 2}",False,everyone,4275183253,5.098,8.2,False,False,False,1858.2,1803.9,0,0,-1.0,-1.0,-1.0,-1.0
4,18764561,2da.  Etapa regreso a sendero,11480.7,2063,2177,17.9,Ride,10.0,3956333307,794084bb-269d-4865-b0a1-275daa6fa600-activity.fit,4235059948,2020-08-23T18:39:13Z,2020-08-23T13:39:13Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.69199, -100.503023]","[20.617733, -100.438473]",20.69199,-100.503023,0,2,3,"{'id': 'a3956333307', 'summary_polyline': '}kh}B|nldRAB@BRKPO`@MJIr@gAROl@u@j@c@`AcAl@]pCaDp@o@pBgB|AkBvCuCz@o@lBmA|@e@bCcBxD_ClDoBr@i@rBuBv@gAh@aA`AoCdAcEv@kDv@wCfByHZs@h@y@l@m@d@a@fAm@jAc@d@WfAw@h@]jAi@j@S~BoAhAg@x@QvBo@zCqAjC}@tFuAbAYfCk@nBk@xCs@hAg@fCu@hJ}C|BeA~DqBfBgA|HkG|BwAtAy@jDeBzA}@nCuAr@c@nAk@|CqAz@EKOAEFGbBaAx@]hAq@jA}@b@WPMbAeATQ`@SxBk@XKbE}B|@[v@_@d@MpB}@`Au@Z_@t@iA|@uA\\q@hAuA~@s@pAqAhB}AT[t@o@bAsA\\]\\QvAkA^_@T_@v@aBb@kBZ[FMPm@Hk@b@iAR_A~@wCv@yBXk@\\kAp@gBhAoC^mANc@Nw@^oAb@eANk@DI^[jAk@d@c@jAw@~@s@pDsDj@e@x@w@vBaC\\i@Te@Lk@l@cFjA_GjA{Dt@eDNa@h@_AXo@R[RUd@WnAa@bCm@|Ba@pBk@d@IrAe@PKh@SrCu@|JcD`AWl@KdA[j@MR?XE|Am@bAWbA[pAUbAKfA[~AY~A_@j@UpA]tBa@jG_B~A[pA_@lHwAzBm@bDi@~Dk@HK?KMeE@qBJaBBSHKHElCW~AKzBE`@ErB[NGJKB_@KcA@o@IaAGoAS{AEw@Bk@CoABOFKTKLMBOCeAJYTQ`@GXMf@g@~@gAz@_@LOFSJMr@k@j@{@FO?OI[', 'resource_state': 2}",False,everyone,4235059948,5.565,12.5,False,False,False,1929.0,1803.4,0,0,-1.0,-1.0,-1.0,-1.0
